"nav-link href","gallery-information","badge","nav-link","listing-location","currency","price","bed","bath","listing-floorarea","listing-floorarea 2","listing-features","listing-property-type 2","listing-property-type 3","listing-recency","name","hidden-sm href","hidden-sm href 2","listing-agent-phone-number","featured-action href","badge-label","lazy src"
"https://www.ddproperty.com/property/plum-condo-central-station-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-9992208","12","","Plum Condo Central Station เฟส 1, นนทบุรี","ถนนรัตนาธิเบศร์, เสาธงหิน, บางใหญ่, นนทบุรี","฿","1,800,000","","","23 ตร.ม.","฿76,989 / ตารางเมตร","9 นาที (670 ม.) ถึง PP03 MRT สามแยกบางใหญ่","ขายขาด","ปีที่สร้างเสร็จ: 2018","1 วัน","DIFFER ESTATE 0615659566","https://www.ddproperty.com/property/plum-condo-central-station-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-9992208#contact-agent","tel:+66615659566","+66 61 565 9566","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/251?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/plum-condo-central-station-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-8757349","13","","Plum Condo Central Station เฟส 1, นนทบุรี","ถนนรัตนาธิเบศร์, เสาธงหิน, บางใหญ่, นนทบุรี","฿","1,800,000","1","1","26 ตร.ม.","฿69,231 / ตารางเมตร","9 นาที (670 ม.) ถึง PP03 MRT สามแยกบางใหญ่","ขายขาด","ปีที่สร้างเสร็จ: 2018","1 วัน","DIFFER ESTATE 0615659566","https://www.ddproperty.com/property/plum-condo-central-station-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-8757349#contact-agent","tel:+66615659566","+66 61 565 9566","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/251?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/plum-condo-central-station-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-9992228","16","","Plum Condo Central Station เฟส 1, นนทบุรี","ถนนรัตนาธิเบศร์, เสาธงหิน, บางใหญ่, นนทบุรี","฿","2,000,000","1","1","26 ตร.ม.","฿76,923 / ตารางเมตร","9 นาที (670 ม.) ถึง PP03 MRT สามแยกบางใหญ่","ขายขาด","ปีที่สร้างเสร็จ: 2018","1 วัน","DIFFER ESTATE 0615659566","https://www.ddproperty.com/property/plum-condo-central-station-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-9992228#contact-agent","tel:+66615659566","+66 61 565 9566","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/251?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/plum-condo-central-station-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-6365512","9","","Plum Condo Central Station เฟส 1, นนทบุรี","ถนนรัตนาธิเบศร์, เสาธงหิน, บางใหญ่, นนทบุรี","฿","2,250,000","1","1","26 ตร.ม.","฿86,538 / ตารางเมตร","9 นาที (670 ม.) ถึง PP03 MRT สามแยกบางใหญ่","ขายขาด","ปีที่สร้างเสร็จ: 2018","1 วัน","DIFFER ESTATE","https://www.ddproperty.com/property/plum-condo-central-station-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-6365512#contact-agent","tel:+66615659566","+66 61 565 9566","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/251?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/plum-condo-central-station-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-8757441","12","","Plum Condo Central Station เฟส 1, นนทบุรี","ถนนรัตนาธิเบศร์, เสาธงหิน, บางใหญ่, นนทบุรี","฿","1,750,000","1","1","24 ตร.ม.","฿72,917 / ตารางเมตร","9 นาที (670 ม.) ถึง PP03 MRT สามแยกบางใหญ่","ขายขาด","ปีที่สร้างเสร็จ: 2018","1 วัน","DIFFER ESTATE 0615659566","https://www.ddproperty.com/property/plum-condo-central-station-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-8757441#contact-agent","tel:+66615659566","+66 61 565 9566","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/251?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/%E0%B8%9A%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B8%AA%E0%B8%A7%E0%B8%B5%E0%B8%97%E0%B9%82%E0%B8%AE%E0%B8%A1-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10511090","15","LiveTour","บดินทร์ สวีทโฮม คอนโดมิเนียม, กรุงเทพ","คุณประสะนี คุณประสะนีย์, วังทองหลาง, กรุงเทพ","฿","1,150,000","1","1","30 ตร.ม.","฿38,333 / ตารางเมตร","","","","1 วัน","Be1-1Land and property","https://www.ddproperty.com/property/%E0%B8%9A%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B8%AA%E0%B8%A7%E0%B8%B5%E0%B8%97%E0%B9%82%E0%B8%AE%E0%B8%A1-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10511090#contact-agent","tel:+66617824539","+66 61 782 4539","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/251?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/%E0%B8%99%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%99-%E0%B8%84%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767884","18","LiveTour","นาวิน คอร์ท คอนโดมิเนียม, กรุงเทพ","เพลินจิต, ลุมพินี, ปทุมวัน, กรุงเทพ","฿","20,000,000","3","4","171 ตร.ม.","฿116,822 / ตารางเมตร","9 นาที (680 ม.) ถึง E3 BTS นานา","","","1 วัน","บริษัท แอคคอม เอเซีย จำกัด","https://www.ddproperty.com/property/%E0%B8%99%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%99-%E0%B8%84%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767884#contact-agent","tel:+66814221412","+66 81 422 1412","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/251?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/aspire-rama-9-%E0%B9%81%E0%B8%AD%E0%B8%AA%E0%B8%9B%E0%B8%B2%E0%B8%A2-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1-9-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10598983","19","LiveTour","Aspire Rama 9 : แอสปาย พระราม 9, กรุงเทพ","ซอยพระราม 9 แยก 2 ถนนพระราม 9 แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร, ห้วยขวาง, ห้วยขวาง, กรุงเทพ","฿","5,150,000","2","1","49 ตร.ม.","฿105,102 / ตารางเมตร","5 นาที (390 ม.) ถึง BL20 MRT พระราม 9","ขายขาด","ปีที่สร้างเสร็จ: 2013","1 วัน","Peera Jeamthavorn","https://www.ddproperty.com/property/aspire-rama-9-%E0%B9%81%E0%B8%AD%E0%B8%AA%E0%B8%9B%E0%B8%B2%E0%B8%A2-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1-9-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10598983#contact-agent","tel:+66821484154","+66 82 148 4154","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/251?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/moniiq-sukhumvit-64-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-8826221","25","","Moniiq Sukhumvit 64, กรุงเทพ","113/1 ซอยสุขุมวิท 64 ถนนสุขุมวิท, บางจาก, พระโขนง, กรุงเทพ","฿","4,590,000","2","2","48 ตร.ม.","฿96,530 / ตารางเมตร","5 นาที (360 ม.) ถึง E11 BTS ปุณณวิถี","ขายขาด","ปีที่สร้างเสร็จ: 2017","1 วัน","Living condo","https://www.ddproperty.com/property/moniiq-sukhumvit-64-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-8826221#contact-agent","tel:+66864459663","+66 86 445 9663","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/251?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/ideo-q-chula-samyan-%E0%B9%84%E0%B8%AD%E0%B8%94%E0%B8%B5%E0%B9%82%E0%B8%AD-%E0%B8%84%E0%B8%B4%E0%B8%A7-%E0%B8%88%E0%B8%B8%E0%B8%AC%E0%B8%B2-%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7967964","14","","IDEO Q Chula - Samyan : ไอดีโอ คิว จุฬา-สามย่าน, กรุงเทพ","660-662 ถนนพระรามที่ 4, มหาพฤฒาราม, บางรัก, กรุงเทพ","฿","5,500,000","","","24 ตร.ม.","฿229,167 / ตารางเมตร","5 นาที (410 ม.) ถึง BL27 MRT สามย่าน","ขายขาด","ปีที่สร้างเสร็จ: 2016","1 วัน","Bangkok Smile Property","https://www.ddproperty.com/property/ideo-q-chula-samyan-%E0%B9%84%E0%B8%AD%E0%B8%94%E0%B8%B5%E0%B9%82%E0%B8%AD-%E0%B8%84%E0%B8%B4%E0%B8%A7-%E0%B8%88%E0%B8%B8%E0%B8%AC%E0%B8%B2-%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-7967964#contact-agent","tel:+66865622596","+66 86 562 2596","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/251?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/%E0%B8%AA%E0%B8%B5%E0%B8%A5%E0%B8%A1-%E0%B8%8B%E0%B8%B4%E0%B8%95%E0%B8%B5%E0%B9%89-%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767882","19","LiveTour","สีลม ซิตี้ รีสอร์ท คอนโดมิเนียม, กรุงเทพ","สาทรหนือ, สีลม, บางรัก, กรุงเทพ","฿","15,000,000","3","2","110 ตร.ม.","฿136,364 / ตารางเมตร","4 นาที (280 ม.) ถึง S3 BTS ช่องนนทรี","","","1 วัน","บริษัท แอคคอม เอเซีย จำกัด","https://www.ddproperty.com/property/%E0%B8%AA%E0%B8%B5%E0%B8%A5%E0%B8%A1-%E0%B8%8B%E0%B8%B4%E0%B8%95%E0%B8%B5%E0%B9%89-%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767882#contact-agent","tel:+66814221412","+66 81 422 1412","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/252?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ",""
"https://www.ddproperty.com/property/supalai-lite-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2%E0%B8%AF-%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%A7%E0%B8%B2%E0%B8%AA-%E0%B8%AA%E0%B8%B2%E0%B8%97%E0%B8%A3-%E0%B8%A8%E0%B8%B8%E0%B8%A0%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2-%E0%B9%84%E0%B8%A5%E0%B8%97%E0%B9%8C-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%A7%E0%B8%B2%E0%B8%AA-%E0%B8%AA%E0%B8%B2%E0%B8%97%E0%B8%A3-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10687852","34","LiveTour","Supalai Lite รัชดาฯ-นราธิวาส-สาทร (ศุภาลัย ไลท์ รัชดา-นราธิวาส-สาทร), กรุงเทพ",". ถนนรัชดาภิเษก, บางโพงพาง, ยานนาวา, กรุงเทพ","฿","3,150,000","1","1","35 ตร.ม.","฿91,304 / ตารางเมตร","5 นาที (400 ม.) ถึง B4 BRT ถนนจันทน์","ขายขาด","ปีที่สร้างเสร็จ: 2018","1 วัน","จิ้น นายหน้าอสังหาริมทรัพย์","https://www.ddproperty.com/property/supalai-lite-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2%E0%B8%AF-%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%A7%E0%B8%B2%E0%B8%AA-%E0%B8%AA%E0%B8%B2%E0%B8%97%E0%B8%A3-%E0%B8%A8%E0%B8%B8%E0%B8%A0%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2-%E0%B9%84%E0%B8%A5%E0%B8%97%E0%B9%8C-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%A7%E0%B8%B2%E0%B8%AA-%E0%B8%AA%E0%B8%B2%E0%B8%97%E0%B8%A3-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10687852#contact-agent","tel:+66891151021","+66 89 115 1021","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/252?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ",""
"https://www.ddproperty.com/property/%E0%B9%84%E0%B8%AD-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-105-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10724588","17","","ไอ คอนโด สุขุมวิท 105, กรุงเทพ","บางนา, บางนา, กรุงเทพ","฿","2,500,000","2","2","48 ตร.ม.","฿52,367 / ตารางเมตร","9 นาที (640 ม.) ถึง E12 BTS อุดมสุข","ขายขาด","","1 วัน","คุณ คคนงค์ วงษ์ศรีจันทร์ ( กัณณ์ )","https://www.ddproperty.com/property/%E0%B9%84%E0%B8%AD-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-105-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10724588#contact-agent","tel:+66959429879","+66 95 942 9879","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/252?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ",""
"https://www.ddproperty.com/property/moniiq-condo-sukhumvit-64-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767879","7","","Moniiq Condo Sukhumvit 64, กรุงเทพ","บางจาก, พระโขนง, กรุงเทพ","฿","3,800,000","2","1","39 ตร.ม.","฿97,162 / ตารางเมตร","","","","1 วัน","LINE ID : @livingcondo","https://www.ddproperty.com/property/moniiq-condo-sukhumvit-64-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767879#contact-agent","tel:+66864459663","+66 86 445 9663","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/252?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/park-origin-phrom-phong-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%9E%E0%B8%87%E0%B8%A9%E0%B9%8C-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10746567","16","LiveTour","Park Origin Phrom Phong : พาร์ค ออริจิ้น พร้อมพงษ์, กรุงเทพ","68 ซอยสุขุมวิท 24, คลองตัน, คลองเตย, กรุงเทพ","฿","5,100,000","","","28 ตร.ม.","฿180,851 / ตารางเมตร","9 นาที (650 ม.) ถึง E5 BTS พร้อมพงษ์","ขายขาด","ปีที่สร้างเสร็จ: 2017","1 วัน","Serve Property Management","https://www.ddproperty.com/property/park-origin-phrom-phong-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%9E%E0%B8%87%E0%B8%A9%E0%B9%8C-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10746567#contact-agent","tel:+66627968999","+66 62 796 8999","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/252?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
